FileName,LayerName,Group,Source,Categorical
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns1\EVI_browndowns1_2009.tif,browndowns1_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns1\EVI_browndowns1_Average.tif,browndowns1_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns2\EVI_browndowns2_2000.tif,browndowns2_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns2\EVI_browndowns2_2001.tif,browndowns2_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns2\EVI_browndowns2_2002.tif,browndowns2_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns2\EVI_browndowns2_2003.tif,browndowns2_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns2\EVI_browndowns2_2004.tif,browndowns2_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns2\EVI_browndowns2_2005.tif,browndowns2_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns2\EVI_browndowns2_2006.tif,browndowns2_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns2\EVI_browndowns2_2007.tif,browndowns2_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns2\EVI_browndowns2_2008.tif,browndowns2_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns2\EVI_browndowns2_2009.tif,browndowns2_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\browndowns2\EVI_browndowns2_Average.tif,browndowns2_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates1\EVI_greenuprates1_2000.tif,greenuprates1_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates1\EVI_greenuprates1_2001.tif,greenuprates1_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates1\EVI_greenuprates1_2002.tif,greenuprates1_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates1\EVI_greenuprates1_2003.tif,greenuprates1_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates1\EVI_greenuprates1_2004.tif,greenuprates1_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates1\EVI_greenuprates1_2005.tif,greenuprates1_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates1\EVI_greenuprates1_2006.tif,greenuprates1_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates1\EVI_greenuprates1_2007.tif,greenuprates1_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates1\EVI_greenuprates1_2008.tif,greenuprates1_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates1\EVI_greenuprates1_2009.tif,greenuprates1_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates1\EVI_greenuprates1_Average.tif,greenuprates1_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates2\EVI_greenuprates2_2000.tif,greenuprates2_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates2\EVI_greenuprates2_2001.tif,greenuprates2_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates2\EVI_greenuprates2_2002.tif,greenuprates2_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates2\EVI_greenuprates2_2003.tif,greenuprates2_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates2\EVI_greenuprates2_2004.tif,greenuprates2_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates2\EVI_greenuprates2_2005.tif,greenuprates2_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates2\EVI_greenuprates2_2006.tif,greenuprates2_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates2\EVI_greenuprates2_2007.tif,greenuprates2_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates2\EVI_greenuprates2_2008.tif,greenuprates2_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates2\EVI_greenuprates2_2009.tif,greenuprates2_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenuprates2\EVI_greenuprates2_Average.tif,greenuprates2_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups1\EVI_greenups1_2000.tif,greenups1_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups1\EVI_greenups1_2001.tif,greenups1_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups1\EVI_greenups1_2002.tif,greenups1_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups1\EVI_greenups1_2003.tif,greenups1_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups1\EVI_greenups1_2004.tif,greenups1_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups1\EVI_greenups1_2005.tif,greenups1_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups1\EVI_greenups1_2006.tif,greenups1_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups1\EVI_greenups1_2007.tif,greenups1_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups1\EVI_greenups1_2008.tif,greenups1_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups1\EVI_greenups1_2009.tif,greenups1_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups1\EVI_greenups1_Average.tif,greenups1_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups2\EVI_greenups2_2000.tif,greenups2_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups2\EVI_greenups2_2001.tif,greenups2_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups2\EVI_greenups2_2002.tif,greenups2_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups2\EVI_greenups2_2003.tif,greenups2_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups2\EVI_greenups2_2004.tif,greenups2_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups2\EVI_greenups2_2005.tif,greenups2_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups2\EVI_greenups2_2006.tif,greenups2_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups2\EVI_greenups2_2007.tif,greenups2_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups2\EVI_greenups2_2008.tif,greenups2_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups2\EVI_greenups2_2009.tif,greenups2_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\greenups2\EVI_greenups2_Average.tif,greenups2_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\landcover\EVI_landcover_2000.tif,landcover_2000,MODIS Phenology,EVI (230 m),Y
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\landcover\EVI_landcover_2001.tif,landcover_2001,MODIS Phenology,EVI (230 m),Y
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\landcover\EVI_landcover_2002.tif,landcover_2002,MODIS Phenology,EVI (230 m),Y
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\landcover\EVI_landcover_2003.tif,landcover_2003,MODIS Phenology,EVI (230 m),Y
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\landcover\EVI_landcover_2004.tif,landcover_2004,MODIS Phenology,EVI (230 m),Y
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\landcover\EVI_landcover_2005.tif,landcover_2005,MODIS Phenology,EVI (230 m),Y
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\landcover\EVI_landcover_2006.tif,landcover_2006,MODIS Phenology,EVI (230 m),Y
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\landcover\EVI_landcover_2007.tif,landcover_2007,MODIS Phenology,EVI (230 m),Y
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\landcover\EVI_landcover_2008.tif,landcover_2008,MODIS Phenology,EVI (230 m),Y
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\landcover\EVI_landcover_2009.tif,landcover_2009,MODIS Phenology,EVI (230 m),Y
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\landcover\EVI_landcover_Average.tif,landcover_Average,MODIS Phenology,EVI (230 m),Y
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals1\EVI_largeintegrals1_2000.tif,largeintegrals1_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals1\EVI_largeintegrals1_2001.tif,largeintegrals1_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals1\EVI_largeintegrals1_2002.tif,largeintegrals1_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals1\EVI_largeintegrals1_2003.tif,largeintegrals1_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals1\EVI_largeintegrals1_2004.tif,largeintegrals1_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals1\EVI_largeintegrals1_2005.tif,largeintegrals1_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals1\EVI_largeintegrals1_2006.tif,largeintegrals1_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals1\EVI_largeintegrals1_2007.tif,largeintegrals1_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals1\EVI_largeintegrals1_2008.tif,largeintegrals1_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals1\EVI_largeintegrals1_2009.tif,largeintegrals1_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals1\EVI_largeintegrals1_Average.tif,largeintegrals1_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals2\EVI_largeintegrals2_2000.tif,largeintegrals2_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals2\EVI_largeintegrals2_2001.tif,largeintegrals2_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals2\EVI_largeintegrals2_2002.tif,largeintegrals2_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals2\EVI_largeintegrals2_2003.tif,largeintegrals2_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals2\EVI_largeintegrals2_2004.tif,largeintegrals2_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals2\EVI_largeintegrals2_2005.tif,largeintegrals2_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals2\EVI_largeintegrals2_2006.tif,largeintegrals2_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals2\EVI_largeintegrals2_2007.tif,largeintegrals2_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals2\EVI_largeintegrals2_2008.tif,largeintegrals2_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals2\EVI_largeintegrals2_2009.tif,largeintegrals2_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\largeintegrals2\EVI_largeintegrals2_Average.tif,largeintegrals2_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues1\EVI_maxpeakvalues1_2000.tif,maxpeakvalues1_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues1\EVI_maxpeakvalues1_2001.tif,maxpeakvalues1_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues1\EVI_maxpeakvalues1_2002.tif,maxpeakvalues1_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues1\EVI_maxpeakvalues1_2003.tif,maxpeakvalues1_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues1\EVI_maxpeakvalues1_2004.tif,maxpeakvalues1_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues1\EVI_maxpeakvalues1_2005.tif,maxpeakvalues1_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues1\EVI_maxpeakvalues1_2006.tif,maxpeakvalues1_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues1\EVI_maxpeakvalues1_2007.tif,maxpeakvalues1_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues1\EVI_maxpeakvalues1_2008.tif,maxpeakvalues1_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues1\EVI_maxpeakvalues1_2009.tif,maxpeakvalues1_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues1\EVI_maxpeakvalues1_Average.tif,maxpeakvalues1_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues2\EVI_maxpeakvalues2_2000.tif,maxpeakvalues2_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues2\EVI_maxpeakvalues2_2001.tif,maxpeakvalues2_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues2\EVI_maxpeakvalues2_2002.tif,maxpeakvalues2_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues2\EVI_maxpeakvalues2_2003.tif,maxpeakvalues2_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues2\EVI_maxpeakvalues2_2004.tif,maxpeakvalues2_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues2\EVI_maxpeakvalues2_2005.tif,maxpeakvalues2_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues2\EVI_maxpeakvalues2_2006.tif,maxpeakvalues2_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues2\EVI_maxpeakvalues2_2007.tif,maxpeakvalues2_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues2\EVI_maxpeakvalues2_2008.tif,maxpeakvalues2_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues2\EVI_maxpeakvalues2_2009.tif,maxpeakvalues2_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\maxpeakvalues2\EVI_maxpeakvalues2_Average.tif,maxpeakvalues2_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates1\EVI_peakdates1_2000.tif,peakdates1_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates1\EVI_peakdates1_2001.tif,peakdates1_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates1\EVI_peakdates1_2002.tif,peakdates1_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates1\EVI_peakdates1_2003.tif,peakdates1_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates1\EVI_peakdates1_2004.tif,peakdates1_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates1\EVI_peakdates1_2005.tif,peakdates1_2005,MODIS Phenology,EVI (230 m),N
